street,city,state,zip,sales
625 CENTURY AVE SW,GRAND RAPIDS,MI,49503,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1210-1232 E 1ST STREET,DULUTH,MN,55805,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
204 E. FULTON TERRACE,GARDEN CITY,KS,67846,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1220 S ALMA SCHOOL RD,MESA,AZ,85210,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 2794561204013, 'fips': '04013', 'apn': '13426410E', 'apnOrig': '13426410E', 'attomId': 27945612}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 2.259, 'lotsize2': 98402, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Maricopa County', 'countyuse1': '1512', 'muncode': 'MA', 'munname': 'MARICOPA', 'srvyRange': '05E', 'srvySection': '32', 'srvyTownship': '01N', 'subdtractnum': '0', 'taxcodearea': '41000'}, 'address': {'country': 'US', 'countrySubd': 'AZ', 'line1': '1220 S ALMA SCHOOL RD', 'line2': 'MESA, AZ 85210', 'locality': 'Mesa', 'matchCode': 'ExaStr', 'oneLine': '1220 S ALMA SCHOOL RD, MESA, AZ 85210', 'postal1': '85210', 'postal2': '2068', 'postal3': 'C069'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.392454', 'longitude': '-111.857497', 'distance': 0.0, 'geoid': 'CO04013, CS0492601, DB0404970, MT30003013, ND0004471718, ND0004472413, PL0446000, SB0000067716, SB0000067717, SB0000067733, SB0000138470, SB0000138497, SB0000138531, SB0000138532, ZI85210'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Office Building', 'propsubtype': 'COMMERCIAL', 'proptype': 'OFFICE BUILDING', 'yearbuilt': 1985, 'propLandUse': 'OFFICE BUILDING', 'propIndicator': '27'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'energyType': 'AVAILABLE', 'heatingtype': 'PACKAGE'}, 'building': {'size': {'bldgsize': 34183, 'grosssize': 34183, 'grosssizeadjusted': 34183, 'groundfloorsize': 0, 'livingsize': 34183, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 34183}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'CONCRETE', 'frameType': 'CONCRETE', 'roofcover': 'BUILT UP', 'wallType': 'STUCCO'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 101, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 2, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1988}}, 'vintage': {'lastModified': '2019-6-3', 'pubDate': '2019-6-3'}, 'salehistory': [{'salesearchdate': '2019-5-15', 'saleTransDate': '2019-5-15', 'amount': {'saleamt': 2263850, 'salecode': 'Estimated Sale Price', 'salerecdate': '2019-5-15', 'saledisclosuretype': 0, 'saledocnum': '0000352341', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 66}}, {'salesearchdate': '2018-3-14', 'saleTransDate': '2018-3-14', 'amount': {'saleamt': 0, 'salecode': 'Estimated Sale Price', 'salerecdate': '2018-3-29', 'saledisclosuretype': 0, 'saledocnum': '0000235803', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2017-11-16', 'saleTransDate': '2017-11-16', 'amount': {'saleamt': 0, 'salecode': 'Estimated Sale Price', 'salerecdate': '2017-12-18', 'saledisclosuretype': 0, 'saledocnum': '0000932671', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-3-6', 'saleTransDate': '2012-3-6', 'amount': {'saleamt': 0, 'salecode': 'Estimated Sale Price', 'salerecdate': '2012-3-20', 'saledisclosuretype': 0, 'saledocnum': '0000229026', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-1-1', 'saleTransDate': '2008-1-1', 'amount': {'saleamt': 5400000, 'salecode': 'Estimated Sale Price', 'salerecdate': '2008-10-17', 'saledisclosuretype': 0, 'saledocnum': '0000898676', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 158}}, {'salesearchdate': '2007-9-14', 'saleTransDate': '2007-9-14', 'amount': {'saleamt': 5400000, 'salecode': 'Estimated Sale Price', 'salerecdate': '2007-9-21', 'saledisclosuretype': 0, 'saledocnum': '0001047472', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 158}}]}]}"
763-765 TRABERT AVENUE,ATLANTA,GA,30318,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17156549013121, 'fips': '13121', 'apn': '17 015100050196', 'apnOrig': '17015100050196', 'attomId': 171565490}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 1.5331, 'lotsize2': 66782, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Fulton County', 'countyuse1': '397', 'muncode': 'FU', 'munname': 'FULTON', 'subdname': 'FIRST AMERICAN TITLE INS COMPA', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'GA', 'line1': '763 TRABERT AVE NW', 'line2': 'ATLANTA, GA 30318', 'locality': 'Atlanta', 'matchCode': 'ExaStr', 'oneLine': '763 TRABERT AVE NW, ATLANTA, GA 30318', 'postal1': '30318', 'postal2': '4245', 'postal3': 'C007'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.794437', 'longitude': '-84.413564', 'distance': 0.0, 'geoid': 'CO13121, CS1390144, DB1300120, MT30000573, ND0000075739, ND0000075814, PL1304000, SB0000079833, SB0000079858, SB0000079879, SB0000137368, ZI30318'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Industrial', 'propsubtype': 'COMMERCIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1957, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN'}, 'building': {'size': {'bldgsize': 44874, 'grosssize': 44874, 'grosssizeadjusted': 44874, 'groundfloorsize': 0, 'livingsize': 44874, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 44874}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-8-17', 'pubDate': '2018-8-17'}, 'salehistory': [{'salesearchdate': '2017-12-18', 'saleTransDate': '2017-12-18', 'amount': {'saleamt': 3450000, 'salerecdate': '2017-12-19', 'saledisclosuretype': 0, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 77}}, {'salesearchdate': '2014-4-18', 'saleTransDate': '2014-4-18', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0537310590', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2014-3-26', 'saleTransDate': '2014-3-26', 'amount': {'saleamt': 2263700, 'salerecdate': '2014-3-28', 'saledisclosuretype': 0, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 50}}, {'salesearchdate': '2014-3-26', 'saleTransDate': '2014-3-26', 'amount': {'saleamt': 0, 'salerecdate': '2014-3-28', 'saledisclosuretype': 0, 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-4-7', 'saleTransDate': '2011-4-7', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0499990304', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-3-11', 'saleTransDate': '2011-3-11', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0499370446', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2010-10-19', 'saleTransDate': '2010-10-19', 'amount': {'saleamt': 0, 'salerecdate': '2010-11-2', 'saledisclosuretype': 0, 'saledocnum': '0495150302', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-6-10', 'saleTransDate': '2008-6-10', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0046846624', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-1-2', 'saleTransDate': '2008-1-2', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0462390004', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1300 W 16TH ST,INDIANAPOLIS,IN,46202,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 14265253618097, 'fips': '18097', 'apn': '490634118002000101', 'apnOrig': '490634118002000101', 'attomId': 142652536}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.214, 'lotsize2': 9322, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Marion County', 'countyuse1': '340', 'muncode': 'MA', 'munname': 'MARION', 'srvyRange': '03', 'srvySection': '34', 'srvyTownship': '16', 'subdname': 'SECTION 34 TOWNSHIP 16 R 03', 'subdtractnum': '0', 'taxcodearea': '101'}, 'address': {'country': 'US', 'countrySubd': 'IN', 'line1': '1300 W 16TH ST', 'line2': 'INDIANAPOLIS, IN 46202', 'locality': 'Indianapolis', 'matchCode': 'ExaStr', 'oneLine': '1300 W 16TH ST, INDIANAPOLIS, IN 46202', 'postal1': '46202', 'postal2': '2112', 'postal3': 'C041'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.788787', 'longitude': '-86.184988', 'distance': 0.0, 'geoid': 'CO18097, CS1811512, DB1804770, MT30001968, ND0000052757, ND0004494756, PL1836003, SB0000086919, SB0000132166, ZI46202'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Industrial Light', 'propsubtype': 'COMMERCIAL', 'proptype': 'LIGHT INDUSTRIAL', 'yearbuilt': 1950, 'propLandUse': 'LIGHT INDUSTRIAL', 'propIndicator': '51'}, 'utilities': {}, 'building': {'size': {'bldgsize': 46731, 'grosssize': 46731, 'grosssizeadjusted': 46731, 'groundfloorsize': 0, 'livingsize': 46731, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 46731}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'WOOD FRAME', 'frameType': 'WOOD'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1950}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2018-2-21', 'saleTransDate': '2018-2-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000023520', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-9-1', 'saleTransDate': '2015-9-1', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000047959', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-12-14', 'saleTransDate': '2009-12-14', 'amount': {'saleamt': 0, 'salerecdate': '2009-12-17', 'saledisclosuretype': 2, 'saledocnum': '0000140959', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2335-2347 COVENTRY PARK,DUBUQUE,IA,52001,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
3637 N TALMAN,CHICAGO,IL,60618,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2345 S. LYNHURST DRIVE,INDIANAPOLIS,IN,46241,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1663 W GRANT ROAD,TUCSON,AZ,85745,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2001 HOLLAND AVE,PORT HURON,MI,48060,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
355 N LAFLIN,CHICAGO,IL,60607,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 980062517031, 'fips': '17031', 'apn': '17083030010000', 'apnOrig': '17083030010000', 'attomId': 9800625}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '12', 'lotsize1': 0.0667, 'lotsize2': 2905, 'pooltype': 'NONE'}, 'area': {'blockNum': '8', 'countrysecsubd': 'Cook County', 'countyuse1': '5-93', 'muncode': 'CO', 'munname': 'COOK', 'srvyRange': '14E', 'srvySection': '08', 'srvyTownship': '39N', 'subdname': 'COUNTY CLERKS DIV', 'subdtractnum': '0', 'taxcodearea': '77106'}, 'address': {'country': 'US', 'countrySubd': 'IL', 'line1': '355 N LAFLIN ST', 'line2': 'CHICAGO, IL 60607', 'locality': 'Chicago', 'matchCode': 'ExaStr', 'oneLine': '355 N LAFLIN ST, CHICAGO, IL 60607', 'postal1': '60607', 'postal2': '1027', 'postal3': 'C017'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.887726', 'longitude': '-87.664143', 'distance': 0.0, 'geoid': 'CO17031, CS1714000, DB1709930, MT30001048, ND0000539834, ND0000539845, ND0000565646, ND0000565658, PL1714000, SB0000083926, SB0000084163, SB0000084260, SB0000084263, ZI60607'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Industrial', 'propsubtype': 'COMMERCIAL', 'proptype': 'INDUSTRIAL (NEC)', 'yearbuilt': 1889, 'propLandUse': 'INDUSTRIAL (NEC)', 'propIndicator': '50'}, 'utilities': {}, 'building': {'size': {'bldgsize': 25900, 'grosssize': 25900, 'grosssizeadjusted': 25900, 'groundfloorsize': 0, 'livingsize': 25900, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 25900}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 6, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2012-8-17', 'saleTransDate': '2012-8-17', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '1223718062', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-3-24', 'saleTransDate': '2006-3-24', 'amount': {'saleamt': 1420000, 'salerecdate': '2006-5-11', 'saledisclosuretype': 0, 'saledocnum': '0613104021', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 55}}, {'salesearchdate': '2006-1-30', 'saleTransDate': '2006-1-30', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0607931068', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0318949138', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1401 TOWER AVENUE,SUPERIOR,WI,54880,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1001 HURRICANE ST,FRANKLIN,IN,46131,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19849441318081, 'fips': '18081', 'apn': '41-08-14-011-001.000-009', 'attomId': 198494413}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 33.658, 'lotsize2': 1466142}, 'area': {'countrysecsubd': 'Johnson County', 'countyuse1': '350     ', 'muncode': 'JO', 'munname': 'JOHNSON'}, 'address': {'country': 'US', 'countrySubd': 'IN', 'line1': '1001 HURRICANE ST', 'line2': 'FRANKLIN, IN 46131', 'locality': 'Franklin', 'matchCode': 'ExaStr', 'oneLine': '1001 HURRICANE ST, FRANKLIN, IN 46131', 'postal1': '46131', 'postal2': '1550', 'postal3': 'C003'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.492092', 'longitude': '-86.048532', 'distance': 0.0, 'geoid': 'CO18081, CS1825468, DB1803690, MT30001968, PL1825450, SB0000086780, SB0000086781, SB0000086783, SB0000086787, ZI46131'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Industrial', 'proptype': 'WAREHOUSE', 'yearbuilt': 1919, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'watertype': 'Type Unknown'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 539190, 'groundfloorsize': 5544, 'livingsize': 539190, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 1, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 1958}}, 'vintage': {'lastModified': '2018-10-19', 'pubDate': '2018-10-19'}, 'salehistory': [{'salesearchdate': '2017-12-11', 'saleTransDate': '2017-12-11', 'amount': {'saleamt': 0, 'salerecdate': '2018-3-22', 'saledisclosuretype': 2, 'saledocnum': '2018006256', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2017-12-11', 'saleTransDate': '2017-12-11', 'amount': {'saleamt': 0, 'salerecdate': '2018-3-22', 'saledisclosuretype': 2, 'saledocnum': '2018006257', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2005-6-10', 'saleTransDate': '2005-6-10', 'amount': {'saleamt': 0, 'salerecdate': '2005-8-25', 'saledisclosuretype': 2, 'saledocnum': '2005023219', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1611 WEST COUNTY ROAD B,ROSEVILLE,MN,55113,"{'status': {'version': '1.0.0', 'code': 211, 'msg': 'Success with results. Address positioning is approximate to the ZIP Code.', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 15519500627123, 'fips': '27123', 'apn': '092923440010', 'apnOrig': '92923440010', 'attomId': 155195006}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 2.877, 'lotsize2': 125322, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Ramsey County', 'countyuse1': '449', 'muncode': 'RA', 'munname': 'RAMSEY', 'srvyRange': '23', 'srvySection': '09', 'srvyTownship': '29', 'subdname': 'SECTION 9 TOWN 29 RANGE 23', 'subdtractnum': '0', 'taxcodearea': '623'}, 'address': {'country': 'US', 'countrySubd': 'MN', 'line1': '1611 COUNTY ROAD B W', 'line2': 'ROSEVILLE, MN 55113', 'locality': 'Roseville', 'matchCode': 'ExaStr', 'oneLine': '1611 COUNTY ROAD B W, ROSEVILLE, MN 55113', 'postal1': '55113', 'postal2': '5021', 'postal3': 'C032'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '45.006339', 'longitude': '-93.169115', 'distance': 0.0, 'geoid': 'CO27123, CS2755852, DB2732430, MT30002579, ND0002129216, ND0002129303, PL2755852, SB0000095869, SB0000095870, SB0000095876, ZI55113'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Office Building', 'propsubtype': 'RESIDENTIAL', 'proptype': 'OFFICE BUILDING', 'yearbuilt': 1980, 'propLandUse': 'OFFICE BUILDING', 'propIndicator': '27'}, 'utilities': {'heatingtype': 'STEAM'}, 'building': {'size': {'bldgsize': 38472, 'grosssize': 38472, 'grosssizeadjusted': 38472, 'groundfloorsize': 0, 'livingsize': 38472, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 38472}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 1988}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-8-1', 'saleTransDate': '2017-8-1', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0002594368', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2017-8-1', 'saleTransDate': '2017-8-1', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0004673398', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-6-1', 'saleTransDate': '2011-6-1', 'amount': {'saleamt': 800000, 'salerecdate': '2011-6-8', 'saledisclosuretype': 0, 'saledocnum': '0004283111', 'saletranstype': 'REO (Transfer to Lender)'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 21}}, {'salesearchdate': '2005-12-6', 'saleTransDate': '2005-12-6', 'amount': {'saleamt': 664000, 'salerecdate': '2005-12-6', 'saledisclosuretype': 0, 'saledocnum': '0000344226', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 17}}, {'salesearchdate': '2005-12-6', 'saleTransDate': '2005-12-6', 'amount': {'saleamt': 2772000, 'salerecdate': '2005-12-6', 'saledisclosuretype': 0, 'saledocnum': '0000347824', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 72}}, {'salesearchdate': '2005-12-6', 'saleTransDate': '2005-12-6', 'amount': {'saleamt': 1158000, 'salerecdate': '2010-4-1', 'saledisclosuretype': 0, 'saledocnum': '0004214916', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 30}}, {'salesearchdate': '2005-12-6', 'saleTransDate': '2005-12-6', 'amount': {'saleamt': 664000, 'salerecdate': '2010-4-1', 'saledisclosuretype': 0, 'saledocnum': '0004214914', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 17}}]}]}"
925 MASSACHUSETTS ST,LAWRENCE,KS,66044,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1650 MC REYNOLDS AVE NW,GRAND RAPIDS,MI,49504,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
