street,city,state,zip,sales
2016 BRIDGE AVE,ALBERT LEA,MN,56007,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
424 SMITH ST,ALGONAC,MI,48001,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5001 ARLINGTON AVE,SAINT LOUIS,MO,63120,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1531 N VANSANT RD,CLINTON,MO,64735,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
209 COLORADO AVE,AMES,IA,50014,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1208 S GRANTS LN,FORT WORTH,TX,76108,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16622877948439, 'fips': '48439', 'apn': '03799158', 'apnOrig': '3799158', 'attomId': 166228779}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 1.25, 'lotsize2': 54450, 'pooltype': 'NONE'}, 'area': {'blockNum': '5V', 'countrysecsubd': 'Tarrant County', 'countyuse1': 'F1', 'muncode': 'TA', 'munname': 'TARRANT', 'subdname': 'J COLLETT', 'subdtractnum': '0', 'taxcodearea': '220'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '1208 S GRANTS LN', 'line2': 'FORT WORTH, TX 76108', 'locality': 'Fort Worth', 'matchCode': 'ExaStr', 'oneLine': '1208 S GRANTS LN, FORT WORTH, TX 76108', 'postal1': '76108', 'postal2': '3232', 'postal3': 'C006'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '32.747582', 'longitude': '-97.446293', 'distance': 0.0, 'geoid': 'CO48439, CS4891380, DB4845540, MT30004273, PL4878544, SB0000124687, SB0000124688, SB0000124689, SB0000124693, ZI76108'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1960, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 11822, 'grosssize': 11822, 'grosssizeadjusted': 11822, 'groundfloorsize': 4350, 'livingsize': 11822, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 11822}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2017-6-1', 'saleTransDate': '2017-6-1', 'amount': {'saleamt': 0, 'salerecdate': '2017-6-16', 'saledisclosuretype': 2, 'saledocnum': '0000137202', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-6-3', 'saleTransDate': '2015-6-3', 'amount': {'saleamt': 0, 'salerecdate': '2015-6-10', 'saledisclosuretype': 2, 'saledocnum': '0000122597', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
120 N EIGHTH ST,UPPER SANDUSKY,OH,43351,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
162 MORGAN ST,TRACY,MN,56175,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1200 FAIRFIELD WOODS RD,FAIRFIELD,CT,06825,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19474708309001, 'fips': '09001', 'apn': 'M:74 B:156', 'apnOrig': 'M74B156', 'attomId': 194747083}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 3.5, 'lotsize2': 152460, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Fairfield County', 'countyuse1': '347', 'muncode': 'FA', 'munname': 'FAIRFIELD', 'subdtractnum': '0', 'taxcodearea': '104'}, 'address': {'country': 'US', 'countrySubd': 'CT', 'line1': '1200 FAIRFIELD WOODS RD', 'line2': 'FAIRFIELD, CT 06825', 'locality': 'Fairfield', 'matchCode': 'ExaStr', 'oneLine': '1200 FAIRFIELD WOODS RD, FAIRFIELD, CT 06825', 'postal1': '06825', 'postal2': '3216', 'postal3': 'C023'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.187330', 'longitude': '-73.251060', 'distance': 0.0, 'geoid': 'CO09001, CS0926620, DB0901530, MT30000817, SB0000076559, SB0000076561, SB0000076563, ZI06825'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1961, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {'heatingfuel': 'GAS', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 23070, 'grosssize': 23070, 'grosssizeadjusted': 18239, 'groundfloorsize': 0, 'livingsize': 18239, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 23070}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.0, 'bathsfull': 2, 'bathshalf': 0, 'bathstotal': 2.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'MASONRY', 'frameType': 'MASONRY', 'roofcover': 'SLATE/TILE', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '1992-5-28', 'amount': {'saleamt': 0, 'salerecdate': '1992-5-28', 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
9979 80TH ST S,GOTTAGE GROVE,MN,55016,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2030 ROWLETT RD,GARLAND,TX,75043,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 14310417748113, 'fips': '48113', 'apn': '26612510010010000', 'apnOrig': '26612510010010000', 'attomId': 143104177}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 4.522, 'lotsize2': 196978, 'pooltype': 'NONE'}, 'area': {'blockNum': '1', 'countrysecsubd': 'Dallas County', 'countyuse1': 'F10', 'muncode': 'DA', 'munname': 'DALLAS', 'subdname': 'TRINITY CHURCH', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '2030 ROWLETT RD', 'line2': 'GARLAND, TX 75043', 'locality': 'Garland', 'matchCode': 'ExaStr', 'oneLine': '2030 ROWLETT RD, GARLAND, TX 75043', 'postal1': '75043', 'postal2': '1919', 'postal3': 'C011'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '32.861499', 'longitude': '-96.576325', 'distance': 0.0, 'geoid': 'CO48113, CS4892792, DB4820340, MT30004273, ND0000326582, ND0002927128, PL4829000, SB0000120752, SB0000120753, SB0000120755, SB0000120756, SB0000120757, SB0000120758, SB0000120759, SB0000120760, SB0000120761, SB0000120762, SB0000120763, SB0000120764, SB0000120765, SB0000120766, SB0000120767, SB0000120768, SB0000120769, SB0000120770, SB0000120771, SB0000120772, SB0000120773, SB0000120774, SB0000120775, SB0000120776, SB0000120777, SB0000120778, SB0000120779, SB0000120780, SB0000120781, SB0000120782, SB0000120783, SB0000120784, SB0000120785, SB0000120786, SB0000120787, SB0000120788, SB0000120789, SB0000120790, SB0000120791, SB0000120792, SB0000120793, SB0000120794, SB0000120795, SB0000120796, SB0000120797, SB0000120798, SB0000120799, SB0000120800, SB0000120801, SB0000120802, SB0000120803, SB0000120804, SB0000120805, SB0000120806, SB0000120807, SB0000120808, SB0000120809, SB0000120810, SB0000120811, SB0000120812, SB0000120813, SB0000120814, SB0000120815, SB0000120816, SB0000120817, ZI75043'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1995, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'energyType': 'AVAILABLE', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 9184, 'grosssize': 9184, 'grosssizeadjusted': 9184, 'groundfloorsize': 0, 'livingsize': 9184, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 9184}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'GOOD', 'constructiontype': 'WOOD FRAME', 'foundationtype': 'SLAB', 'frameType': 'WOOD', 'roofcover': 'METAL', 'wallType': 'BRICK VENEER'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2011-9-28', 'saleTransDate': '2011-9-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000257081', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
5300 N MAIN,TAYLOR,TX,76574,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
7601 GUADALUPE ST,AUSTIN,TX,78752,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16634129448453, 'fips': '48453', 'apn': '236466', 'apnOrig': '236466', 'attomId': 166341294}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '15', 'lotsize1': 1.27, 'lotsize2': 55321, 'pooltype': 'NONE'}, 'area': {'blockNum': 'A', 'countrysecsubd': 'Travis County', 'countyuse1': 'C1', 'muncode': 'TR', 'munname': 'TRAVIS', 'subdname': 'NORTHWAY CREST SEC 03', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '7601 GUADALUPE ST', 'line2': 'AUSTIN, TX 78752', 'locality': 'Austin', 'matchCode': 'ExaStr', 'oneLine': '7601 GUADALUPE ST, AUSTIN, TX 78752', 'postal1': '78752', 'postal2': '1332', 'postal3': 'C082'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '30.342964', 'longitude': '-97.712343', 'distance': 0.0, 'geoid': 'CO48453, CS4890165, DB4808940, MT30000596, ND0000636760, ND0004392651, PL4805000, ZI78752'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RESIDENTIAL ACREAGE', 'yearbuilt': 1982, 'propLandUse': 'RESIDENTIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2019-5-10', 'pubDate': '2019-5-10'}, 'salehistory': [{'salesearchdate': '2019-4-28', 'saleTransDate': '2019-4-28', 'amount': {'saleamt': 0, 'salerecdate': '2019-4-30', 'saledisclosuretype': 2, 'saledocnum': '0000060277', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
204 W 1ST ST,BISON,KS,67520,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2206 EXCEL DR,KILLEEN,TX,76542,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
910 COUNTY RD D WEST,SAINT PAUL,MN,55126,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
220 E LIVE OAK ST,DUBLIN,TX,76446,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
211 HAMPTON CHURCH RD,CHARLOTTE,NC,28262,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17645621337119, 'fips': '37119', 'apn': '04933111', 'apnOrig': '4933111', 'attomId': 176456213}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '53', 'lotsize1': 1.0, 'lotsize2': 43560, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Mecklenburg County', 'countyuse1': '7100', 'muncode': 'ME', 'munname': 'MECKLENBURG', 'subdname': 'HAMPTON PARK', 'subdtractnum': '0', 'taxcodearea': '8'}, 'address': {'country': 'US', 'countrySubd': 'NC', 'line1': '211 HAMPTON CHURCH RD', 'line2': 'CHARLOTTE, NC 28262', 'locality': 'Charlotte', 'matchCode': 'ExaStr', 'oneLine': '211 HAMPTON CHURCH RD, CHARLOTTE, NC 28262', 'postal1': '28262', 'postal2': '3402', 'postal3': 'C062'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '35.298347', 'longitude': '-80.754065', 'distance': 0.0, 'geoid': 'CO37119, CS3793268, DB3702970, MT30001026, ND0000042596, ND0001452482, PL3712000, RS0000043068, SB0000099318, SB0000099401, SB0000099435, ZI28262'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1975, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingfuel': 'ELECTRIC', 'heatingtype': 'STEAM'}, 'building': {'size': {'bldgsize': 17042, 'grosssize': 17042, 'grosssizeadjusted': 9254, 'groundfloorsize': 9254, 'livingsize': 9254, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 17042}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.0, 'bathsfull': 2, 'bathshalf': 0, 'bathstotal': 2.0, 'beds': 0, 'roomsTotal': 14}, 'interior': {'bsmtsize': 0, 'floors': 'CONCRETE', 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE', 'foundationtype': 'SLAB', 'roofcover': 'ASPHALT', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000000226', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3854 RACE RD,CINCINNATI,OH,45211,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18311562339061, 'fips': '39061', 'apn': '5500121007390', 'apnOrig': '5500121007390', 'attomId': 183115623}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 2.118, 'lotsize2': 92260, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Hamilton County', 'countyuse1': '685', 'muncode': 'HA', 'munname': 'HAMILTON', 'srvyRange': '02', 'srvySection': '15', 'srvyTownship': '02', 'subdname': 'ADJ RUEBELS 1ST SUB', 'subdtractnum': '0', 'taxcodearea': '163'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '3854 RACE RD', 'line2': 'CINCINNATI, OH 45211', 'locality': 'Cincinnati', 'matchCode': 'ExaStr', 'oneLine': '3854 RACE RD, CINCINNATI, OH 45211', 'postal1': '45211', 'postal2': '4346', 'postal3': 'C078'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.159470', 'longitude': '-84.629460', 'distance': 0.0, 'geoid': 'CO39061, CS3931752, DB3904737, MT30001071, ND0000025424, PL3908602, SB0000109297, SB0000135597, SB0000135603, ZI45211'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1964, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 11620, 'groundfloorsize': 0, 'livingsize': 11620, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 4}, 'interior': {'bsmtsize': 1620, 'bsmttype': 'UNFINISHED', 'fplccount': 0}, 'construction': {}, 'parking': {'garagetype': 'DETACHED GARAGE', 'prkgSize': 864, 'prkgSpaces': '0', 'prkgType': 'GARAGE DETACHED'}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 1978}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0076592473', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2917 15TH AVE,MINNEAPOLIS,MN,55407,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 20186436027053, 'fips': '27053', 'apn': '3502924430179', 'apnOrig': '3502924430179', 'attomId': 201864360}, 'lot': {'depth': 123, 'frontage': 111, 'lotnum': '8', 'lotsize1': 0.31, 'lotsize2': 13504, 'pooltype': 'NONE'}, 'area': {'blockNum': '1', 'countrysecsubd': 'Hennepin County', 'countyuse1': 'C', 'muncode': 'HE', 'munname': 'HENNEPIN', 'srvyRange': '24', 'srvySection': '35', 'srvyTownship': '29', 'subdname': 'YERKES ADD', 'subdtractnum': '0', 'taxcodearea': '1'}, 'address': {'country': 'US', 'countrySubd': 'MN', 'line1': '2917 15TH AVE S', 'line2': 'MINNEAPOLIS, MN 55407', 'locality': 'Minneapolis', 'matchCode': 'ExaStr', 'oneLine': '2917 15TH AVE S, MINNEAPOLIS, MN 55407', 'postal1': '55407', 'postal2': '1427', 'postal3': 'C024'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '44.949701', 'longitude': '-93.253564', 'distance': 0.0, 'geoid': 'CO27053, CS2743000, DB2721240, MT30002579, ND0002129233, ND0002511591, PL2743000, SB0000095536, ZI55407'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1910, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 4902, 'grosssize': 4902, 'grosssizeadjusted': 4902, 'groundfloorsize': 4902, 'livingsize': 4902, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 4902}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'CONCRETE', 'frameType': 'CONCRETE', 'roofcover': 'GRAVEL', 'wallType': 'BRICK'}, 'parking': {'garagetype': 'DETACHED GARAGE', 'prkgSize': 0, 'prkgSpaces': '0', 'prkgType': 'GARAGE DETACHED'}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-10-2', 'saleTransDate': '2017-10-2', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0010490703', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2016-5-12', 'saleTransDate': '2016-5-12', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0010322151', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-8-10', 'saleTransDate': '2012-8-10', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0009837724', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-10-23', 'saleTransDate': '2009-10-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0009438066', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '1999-7-7', 'amount': {'saleamt': 0, 'salerecdate': '1999-7-7', 'saledisclosuretype': 0, 'saledocnum': '0007141096', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2451 FAIRVIEW LN,MOUND,MN,55364,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19993701627053, 'fips': '27053', 'apn': '2411724120014', 'apnOrig': '2411724120014', 'attomId': 199937016}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 3.38, 'lotsize2': 147233, 'pooltype': 'NONE'}, 'area': {'blockNum': '2', 'countrysecsubd': 'Hennepin County', 'countyuse1': 'C', 'muncode': 'HE', 'munname': 'HENNEPIN', 'srvyRange': '24', 'srvySection': '24', 'srvyTownship': '117', 'subdname': 'REG LAND SURV 0739', 'subdtractnum': '0', 'taxcodearea': '277'}, 'address': {'country': 'US', 'countrySubd': 'MN', 'line1': '2451 FAIRVIEW LN', 'line2': 'MOUND, MN 55364', 'locality': 'Mound', 'matchCode': 'ExaStr', 'oneLine': '2451 FAIRVIEW LN, MOUND, MN 55364', 'postal1': '55364', 'postal2': '1756', 'postal3': 'R007'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '44.933855', 'longitude': '-93.654564', 'distance': 0.0, 'geoid': 'CO27053, CS2744476, DB2722920, MT30002579, PL2744476, RS0001270302, SB0000096146, SB0000096148, SB0000096149, ZI55364'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 0, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2014-10-24', 'saleTransDate': '2014-10-24', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0005211355', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-6-23', 'saleTransDate': '2009-6-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0004701009', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
