street,city,state,zip,sales
3601 66TH ST,URBANDALE,IA,50322,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
629 W SUNNYSIDE RD,IDAHO FALLS,ID,83402-4707,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1 MAGNOLIA BEND DR,HOUSTON,TX,77024,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16683797548201, 'fips': '48201', 'apn': '1149960010001', 'apnOrig': '1149960010001', 'attomId': 166837975}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 0.5951, 'lotsize2': 25923, 'poolind': 'Y', 'pooltype': 'GUNITE'}, 'area': {'countrysecsubd': 'Harris County', 'countyuse1': 'A1', 'muncode': 'HA', 'munname': 'HARRIS', 'subdname': 'BAYOU BEND ESTATES', 'subdtractnum': '0', 'taxcodearea': '40'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '1 MAGNOLIA BEND DR', 'line2': 'HOUSTON, TX 77024', 'locality': 'Houston', 'matchCode': 'ExaStr', 'oneLine': '1 MAGNOLIA BEND DR, HOUSTON, TX 77024', 'postal1': '77024', 'postal2': '7625', 'postal3': 'C019'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '29.760913', 'longitude': '-95.500443', 'distance': 0.0, 'geoid': 'CO48201, CS4891835, DB4841100, MT30001937, ND0000034472, ND0004662287, PL4835480, RS0000160924, SB0000124182, SB0000124186, SB0000124196, ZI77024'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'HOUSE', 'proptype': 'SFR', 'yearbuilt': 1996, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'energyType': 'AVAILABLE', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 5949, 'grosssize': 5949, 'grosssizeadjusted': 4099, 'groundfloorsize': 1816, 'livingsize': 4099, 'sizeInd': 'LIVING SQFT ', 'universalsize': 4099}, 'rooms': {'bathfixtures': 24, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 4.5, 'bathsfull': 4, 'bathshalf': 1, 'bathstotal': 5.0, 'beds': 5, 'roomsTotal': 10}, 'interior': {'bsmtsize': 1850, 'bsmttype': 'FINISHED', 'fplccount': 1, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE', 'foundationtype': 'CONCRETE', 'wallType': 'STUCCO'}, 'parking': {'prkgSize': 0}, 'summary': {'archStyle': 'TRADITIONAL', 'bldgsNum': 1, 'bldgType': 'HOUSE', 'imprType': 'HOUSE', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'HOUSE', 'unitsCount': '1', 'yearbuilteffective': 1996}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '000S953666', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '000W255499', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
16310 BOYCE DR,BOKEELIA,FL,33922,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 3091355812071, 'fips': '12071', 'apn': '30432208000000380', 'apnOrig': '30432208000000380', 'attomId': 30913558}, 'lot': {'depth': 143, 'frontage': 75, 'lotnum': '38', 'lotsize1': 0.246, 'lotsize2': 10716, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Lee County', 'countyuse1': '01', 'muncode': 'LE', 'munname': 'LEE', 'srvyRange': '22', 'srvySection': '30', 'srvyTownship': '43', 'subdname': 'CAPTIANS COVE UN 1', 'subdtractnum': '8', 'taxcodearea': '7'}, 'address': {'country': 'US', 'countrySubd': 'FL', 'line1': '16310 BOYCE DR', 'line2': 'BOKEELIA, FL 33922', 'locality': 'Bokeelia', 'matchCode': 'ExaStr', 'oneLine': '16310 BOYCE DR, BOKEELIA, FL 33922', 'postal1': '33922', 'postal2': '1509', 'postal3': 'R002'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '26.696712', 'longitude': '-82.154547', 'distance': 0.0, 'geoid': 'CO12071, CS1292743, DB1201080, ND0000574695, PL1207375, RS0004670414, SB0000078596, SB0000138621, SB0000138650, SB0000138652, SB0000138688, SB0000138690, SB0000138692, SB0000138696, SB0000138698, SB0000138746, SB0000138750, SB0000138781, SB0000138810, ZI33922'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'HOUSE', 'proptype': 'SFR', 'yearbuilt': 1992, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingfuel': 'ELECTRIC', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 4189, 'grosssize': 4189, 'grosssizeadjusted': 1747, 'groundfloorsize': 1747, 'livingsize': 1747, 'sizeInd': 'LIVING SQFT ', 'universalsize': 1747}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 2.0, 'beds': 3, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'roofcover': 'ASPHALT', 'wallType': 'ALUMINUM SIDING'}, 'parking': {'garagetype': 'BASEMENT GARAGE', 'prkgSize': 824, 'prkgSpaces': '0', 'prkgType': 'GARAGE BASEMENT'}, 'summary': {'bldgsNum': 0, 'bldgType': 'HOUSE', 'imprType': 'HOUSE', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'HOUSE', 'unitsCount': '1', 'yearbuilteffective': 1995}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2012-11-30', 'saleTransDate': '2012-11-30', 'amount': {'saleamt': 256000, 'salerecdate': '2013-1-2', 'saledisclosuretype': 0, 'saledocnum': '0000000331', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 85333, 'pricepersizeunit': 147}}, {'salesearchdate': '2012-5-14', 'saleTransDate': '2012-5-14', 'amount': {'saleamt': 155200, 'salerecdate': '2012-5-25', 'saledisclosuretype': 0, 'saledocnum': '0000117249', 'saletranstype': 'REO (Transfer to Lender)'}, 'calculation': {'priceperbed': 51733, 'pricepersizeunit': 89}}, {'salesearchdate': '2009-4-7', 'saleTransDate': '2009-4-7', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000148286', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-4-7', 'saleTransDate': '2009-4-7', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000180884', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2007-11-2', 'saleTransDate': '2007-11-2', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000346875', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-4-7', 'saleTransDate': '2006-4-7', 'amount': {'saleamt': 440000, 'salerecdate': '2006-4-25', 'saledisclosuretype': 0, 'saledocnum': '0000167073', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 146667, 'pricepersizeunit': 252}}, {'salesearchdate': '2005-8-25', 'saleTransDate': '2005-8-25', 'amount': {'saleamt': 473000, 'salerecdate': '2005-9-14', 'saledisclosuretype': 0, 'saledocnum': '0000022744', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 157667, 'pricepersizeunit': 271}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0039173317', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
117 6TH AVE,WEST MIFFLIN,PA,15122-1617,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17906275342003, 'fips': '42003', 'apn': '0181S00192000000', 'apnOrig': '0181S00192000000', 'attomId': 179062753}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.0918, 'lotsize2': 4000, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Allegheny County', 'countyuse1': '010', 'muncode': 'AL', 'munname': 'ALLEGHENY', 'subdtractnum': '0', 'taxcodearea': '870'}, 'address': {'country': 'US', 'countrySubd': 'PA', 'line1': '117 6TH AVE', 'line2': 'WEST MIFFLIN, PA 15122', 'locality': 'West Mifflin', 'matchCode': 'ExaStr', 'oneLine': '117 6TH AVE, WEST MIFFLIN, PA 15122', 'postal1': '15122', 'postal2': '1617', 'postal3': 'C019'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.386684', 'longitude': '-79.884815', 'distance': 0.0, 'geoid': 'CO42003, CS4283512, DB4225680, MT30003034, ND0004456782, PL4283512, RS0001267754, SB0000114127, ZI15122'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SFR', 'yearbuilt': 1994, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 2407, 'groundfloorsize': 0, 'livingsize': 2407, 'sizeInd': 'LIVING SQFT ', 'universalsize': 2407}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.5, 'bathsfull': 2, 'bathshalf': 1, 'bathstotal': 3.0, 'beds': 3, 'roomsTotal': 7}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'FRAME', 'frameType': 'WOOD', 'roofcover': 'COMPOSITION SHINGLE', 'wallType': 'WOOD'}, 'parking': {'garagetype': 'ALUMINUM', 'prkgSize': 0, 'prkgSpaces': '2', 'prkgType': 'GARAGE - 2 SPACES'}, 'summary': {'archStyle': 'COLONIAL', 'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0173830434', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0190120480', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0235730444', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 17906275442003, 'fips': '42003', 'apn': '0181S00196000000', 'apnOrig': '0181S00196000000', 'attomId': 179062754}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.0918, 'lotsize2': 4000, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Allegheny County', 'countyuse1': '100', 'muncode': 'AL', 'munname': 'ALLEGHENY', 'subdname': 'HOMEVILLE', 'subdtractnum': '0', 'taxcodearea': '870'}, 'address': {'country': 'US', 'countrySubd': 'PA', 'line1': '117 6TH AVE', 'line2': 'WEST MIFFLIN, PA 15122', 'locality': 'West Mifflin', 'matchCode': 'ExaStr', 'oneLine': '117 6TH AVE, WEST MIFFLIN, PA 15122', 'postal1': '15122', 'postal2': '1617', 'postal3': 'C019'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.386684', 'longitude': '-79.884815', 'distance': 0.0, 'geoid': 'CO42003, CS4283512, DB4225680, MT30003034, ND0004456782, PL4283512, RS0001267754, SB0000114127, ZI15122'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'VACANT LAND (NEC)', 'yearbuilt': 0, 'propLandUse': 'VACANT LAND (NEC)', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0173830434', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0190120480', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0235730444', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1 LAWSON AVE,NEW LEBANON,OH,45345-1415,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 4666141239113, 'fips': '39113', 'apn': 'F24 00104 0018', 'apnOrig': 'F24001040018', 'attomId': 46661412}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '18', 'lotsize1': 0.18, 'lotsize2': 7841, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Montgomery County', 'countyuse1': '510', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdname': 'SOUTHLAWN', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '1 LAWSON AVE', 'line2': 'NEW LEBANON, OH 45345', 'locality': 'New Lebanon', 'matchCode': 'ExaStr', 'oneLine': '1 LAWSON AVE, NEW LEBANON, OH 45345', 'postal1': '45345', 'postal2': '1415', 'postal3': 'C001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.740337', 'longitude': '-84.385353', 'distance': 0.0, 'geoid': 'CO39113, CS3937912, DB3904871, PL3954852, SB0000109150, SB0000109151, SB0000109152, ZI45345'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SFR', 'yearbuilt': 1956, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'energyType': 'AVAILABLE', 'heatingfuel': 'GAS', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 1282, 'grosssize': 1282, 'grosssizeadjusted': 1282, 'groundfloorsize': 960, 'livingsize': 1282, 'sizeInd': 'LIVING SQFT ', 'universalsize': 1282}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 1.0, 'bathsfull': 1, 'bathshalf': 0, 'bathstotal': 1.0, 'beds': 3, 'roomsTotal': 6}, 'interior': {'bsmtsize': 0, 'fplccount': 1, 'fplcind': 'Y', 'fplctype': 'SINGLE'}, 'construction': {'foundationtype': 'RAISED', 'wallType': 'ALUMINUM/VINYL'}, 'parking': {'garagetype': 'DETACHED GARAGE', 'prkgSize': 464, 'prkgSpaces': '0', 'prkgType': 'GARAGE DETACHED'}, 'summary': {'archStyle': 'RANCH', 'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000151560', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000069350', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
6817 WICKLIFF TRL,PLANO,TX,75023-1716,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 4752399848085, 'fips': '48085', 'apn': 'R163501100901', 'apnOrig': 'R163501100901', 'attomId': 47523998}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '9', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}, 'area': {'blockNum': '11', 'countrysecsubd': 'Collin County', 'countyuse1': 'A1', 'muncode': 'CO', 'munname': 'COLLIN', 'subdname': 'HUNTERS RIDGE PH 2', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '6817 WICKLIFF TRL', 'line2': 'PLANO, TX 75023', 'locality': 'Plano', 'matchCode': 'ExaStr', 'oneLine': '6817 WICKLIFF TRL, PLANO, TX 75023', 'postal1': '75023', 'postal2': '1716', 'postal3': 'C001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.070579', 'longitude': '-96.732184', 'distance': 0.0, 'geoid': 'CO48085, CS4893065, DB4835100, MT30004273, ND0004679712, PL4858016, RS0000016395, SB0000123372, SB0000123383, SB0000123387, SB0000123393, ZI75023'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'HOUSE', 'proptype': 'SFR', 'yearbuilt': 1986, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 2779, 'grosssize': 2779, 'grosssizeadjusted': 2338, 'groundfloorsize': 1282, 'livingsize': 2338, 'sizeInd': 'LIVING SQFT ', 'universalsize': 2338}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 3.0, 'bathsfull': 3, 'bathshalf': 0, 'bathstotal': 3.0, 'beds': 3, 'roomsTotal': 7}, 'interior': {'bsmtsize': 0, 'fplccount': 1, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'constructiontype': 'WOOD FRAME', 'foundationtype': 'SLAB', 'frameType': 'WOOD', 'roofcover': 'COMPOSITION SHINGLE', 'wallType': 'BRICK/WOOD'}, 'parking': {'garagetype': 'ATTACHED GARAGE', 'prkgSize': 441, 'prkgSpaces': '0', 'prkgType': 'GARAGE - ATTACHED'}, 'summary': {'bldgsNum': 0, 'bldgType': 'HOUSE', 'imprType': 'HOUSE', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'HOUSE', 'unitsCount': '1', 'yearbuilteffective': 1995}}, 'vintage': {'lastModified': '2018-8-17', 'pubDate': '2018-8-17'}, 'salehistory': [{'salesearchdate': '2018-7-30', 'saleTransDate': '2018-7-30', 'amount': {'saleamt': 350313, 'salerecdate': '2018-7-30', 'saledisclosuretype': 2, 'saledocnum': '0000947160', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 116771, 'pricepersizeunit': 150}}, {'salesearchdate': '2016-6-3', 'saleTransDate': '2016-6-3', 'amount': {'saleamt': 255270, 'salerecdate': '2016-6-6', 'saledisclosuretype': 2, 'saledocnum': '0000697900', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000035988', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
9811 SLIDE RD,LUBBOCK,TX,79424-5782,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16766101848303, 'fips': '48303', 'apn': 'R167987', 'apnOrig': 'R167987', 'attomId': 167661018}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.9848, 'lotsize2': 42900, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Lubbock County', 'countyuse1': 'F1', 'muncode': 'LU', 'munname': 'LUBBOCK', 'subdname': 'DALTON', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '9811 SLIDE RD', 'line2': 'LUBBOCK, TX 79424', 'locality': 'Lubbock', 'matchCode': 'ExaStr', 'oneLine': '9811 SLIDE RD, LUBBOCK, TX 79424', 'postal1': '79424', 'postal2': '5782', 'postal3': 'R047'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.505271', 'longitude': '-101.922176', 'distance': 0.0, 'geoid': 'CO48303, CS4892315, DB4828500, MT30002373, ND0000441770, PL4845000, SB0000122322, SB0000122331, SB0000122354, ZI79424'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 2002, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 6242, 'grosssize': 6242, 'grosssizeadjusted': 6242, 'groundfloorsize': 0, 'livingsize': 6242, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 6242}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 2002}}, 'vintage': {'lastModified': '2018-9-21', 'pubDate': '2018-9-21'}, 'salehistory': [{'salesearchdate': '2018-8-21', 'saleTransDate': '2018-8-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000033477', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2018-4-11', 'saleTransDate': '2018-4-11', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000013438', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-3-8', 'saleTransDate': '2013-3-8', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000009804', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-6-10', 'saleTransDate': '2011-6-10', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000019180', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-6-10', 'saleTransDate': '2011-6-10', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000019182', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-3-11', 'saleTransDate': '2011-3-11', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000008176', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2010-5-18', 'saleTransDate': '2010-5-18', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000015710', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-2-13', 'saleTransDate': '2008-2-13', 'amount': {'saleamt': 0, 'salerecdate': '2008-2-20', 'saledisclosuretype': 2, 'saledocnum': '0000005711', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2007-4-23', 'saleTransDate': '2007-4-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000015366', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
901 CURTISS ST,SCHERTZ,TX,78154-2010,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
205 CHANEY AVE,JACKSONVILLE,NC,28540,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
